N1	N2	P1	P2	N	P	FC
Rilpl1	6.99050520134998	5.09405212786899	6.68187329755588	6.43480085795968	6.04227866460949	6.55833707775778	0.118237332158971
Rilpl2	5.32180395973741	5.18342146344564	2.56291030591184	2.74425330707104	5.25261271159152	2.65358180649144	-0.985094189007665
Rimbp3	1	1	1	1	1	1	0
Rimkla	7.84740583893482	6.92612350719029	4.02743048071861	5.10998891661504	7.38676467306256	4.56870969866682	-0.693155842251136
Rimklb	68.2363507718873	69.7974510853628	105.720050118864	105.795696458808	69.016900928625	105.757873288836	0.615743471848799
Rims1	1.3530010067129	1.65333270816801	1	1	1.50316685744045	1	-0.588005162973974
Rims2	7.03560523490708	6.74738483603699	5.30888563367454	4.44758294594272	6.89149503547204	4.87823428980863	-0.49845794504618
Rims3	1.80400134228387	1.34054003364973	1.00685762017965	1	1.5722706879668	1.00342881008983	-0.647911352767086
Rin1	2.39030177852612	2.77044940287612	1.37298766388135	2.46036503392576	2.58037559070112	1.91667634890355	-0.42897433148151
Rin2	3.87860288591031	3.88756609758423	5.03428810089827	5.39387718976032	3.88308449174727	5.21408264532929	0.425210351275266
Rin3	1.44320107382709	1.02774735913146	1	1	1.23547421647928	1	-0.305064902900104
Ring1	1	1.34054003364973	1.00685762017965	1.79795906325344	1.17027001682487	1.40240834171655	0.261065040817001
Rinl	30.2170224832548	29.5365654080825	7.9633284505118	8.13813049683136	29.8767939456686	8.05072947367158	-1.89183392567186
Rint1	9.96710741611837	11.9308062994826	17.6657746086066	20.6292145152237	10.9489568578005	19.1474945619152	0.8063622025312
Riok1	29.9013222483551	29.7153040792358	36.7960693920201	29.8082686802544	29.8083131637954	33.3021690361372	0.159901409625728
Riok2	101.880975805481	97.9041071242189	194.964248271151	225.880435999261	99.8925414648501	210.422342135206	1.07483902715121
Riok3	75.4072561074656	68.725019058443	78.9925569286401	75.3250218078809	72.0661375829543	77.1587893682605	0.0985089819576279
Ripk1	7.12580530202127	6.70270016824867	5.85808069922707	6.52943028234144	6.91425273513497	6.19375549078425	-0.158758907820028
Ripk2	6.04340449665095	7.81981686295678	6.13267823200334	4.06906524841568	6.93161067980387	5.10087174020951	-0.44244680141407
Ripk3	20.2048150335793	19.5271998234978	12.6314865077084	12.0179368964835	19.8660074285386	12.3247117020959	-0.688748056358259
Ripk4	24.1285179530467	23.8616125989653	15.6520593682473	16.938666964335	23.995065276006	16.2953631662912	-0.558276232727375
Ripply3	1	1	1	1.23018251696288	1	1.11509125848144	0.157161784379703
Rit1	14.2967106375996	12.1095449706359	21.1440100237727	16.6547786911897	13.2031278041178	18.8993943574812	0.517460260466372
Rlbp1	1.66870124161258	2.54702606393449	1.1899226420305	1	2.10786365277354	1.09496132101525	-0.944901641004757
Rlf	27.511020469829	27.3023320186662	41.5557599601421	41.8262055767379	27.4066762442476	41.69098276844	0.605208005396831
Rlim	228.747370201594	233.522073861784	215.467530718446	233.734678222947	231.134722031689	224.601104470696	-0.041368981637814
Rln1	3.06680228188257	3.79819676200758	4.30202801349488	7.19183625301376	3.43249952194508	5.74693213325432	0.743532492737133
Rmi1	35.3133262752067	31.949537468652	43.8440727332776	44.0026823375184	33.6314318719293	43.923377535398	0.385178792694959
Rmnd5a	58.9908438926824	53.4428626748361	112.58498843827	125.28935788145	56.2168532837592	118.93717315986	1.08112508516551
Rmnd5b	75.587656241694	74.6233952065019	70.4800334125757	72.4861390764281	75.1055257240979	71.4830862445019	-0.0713171314427141
Rmrp	1	1	1	1.51407079010816	1	1.25703539505408	0.330025273107715
Rn45s	18373.6634710941	17800.3161521502	4580.65297675187	3169.80182851581	18086.9898116221	3875.22740263384	-2.22259944561586
Rnase1	1	1	1.00685762017965	1.23018251696288	1	1.11852006857127	0.161591141572271
Rnase4	2.6609019798687	3.03855740960606	4.759690568122	6.43480085795968	2.84972969473738	5.59724571304084	0.973891999988404
Rnaseh1	24.4442181879464	22.7444959042572	22.0593351330269	22.1432853053318	23.5943570461018	22.1013102191794	-0.0943099594947761
Rnaseh2a	63.3204471141637	59.3412388228949	63.9812251368707	67.2815207354313	61.3308429685293	65.631372936151	0.0977728326147211
Rnaseh2b	55.6534414094573	60.2349321786614	77.4365042429079	77.5961279930431	57.9441867940593	77.5163161179755	0.419836078583909
Rnaseh2c	14.8379110402848	16.0864804037968	11.0754338219762	10.7877543795206	15.4621957220408	10.9315941007484	-0.500241407434827
Rnasek	139.088503490086	134.098688032762	229.838134933737	229.665612974531	136.593595761424	229.751873954134	0.750186784846107
Rnasel	1	1	1	1.8925884876352	1	1.4462942438176	0.532361093721639
Rnd1	3.51780261745354	3.44071941970098	3.84436545886777	3.12277100459808	3.47926101857726	3.48356823173292	0.00178490542535581
Rnd2	4.32960322148128	6.0324301514238	3.20363788238981	1.98721791201696	5.18101668645254	2.59542789720338	-0.997262820857751
Rnd3	6.85520510067869	7.99855553411008	16.8419820102778	14.2890430816458	7.42688031739439	15.5655125459618	1.0675248482084
Rnf10	83.525262147743	83.3369054252251	68.2832531503656	60.9413493018534	83.4310837864841	64.6123012261095	-0.368776127567309
Rnf103	2.34520174496903	2.77044940287612	5.03428810089827	4.82610064346976	2.55782557392257	4.93019437218401	0.946726640048933
Rnf11	9.11020677853353	6.25585349036542	14.8282667699185	19.6829202714061	7.68303013444948	17.2555935206623	1.16731678000537
Rnf111	31.4798234228535	28.4641333811627	58.214676948569	64.1587497308332	29.9719784020081	61.1867133397011	1.02960408954272
Rnf113a1	8.1180060402774	7.14954684613191	5.30888563367454	5.01535949223328	7.63377644320466	5.16212256295391	-0.564432542158201
Rnf113a2	16.1909120469977	17.3376511018699	32.1279113348235	32.8364102604707	16.7642815744338	32.4821607976471	0.954256949109295
Rnf114	131.10579755048	126.859771851053	85.3998326934197	71.9183625301376	128.982784700767	78.6590976117786	-0.7134929816719
Rnf115	45.235333657768	48.3934952147554	47.0477106156674	50.9106303173868	46.8144144362617	48.9791704665271	0.0652155273875525
Rnf121	18.6263138590809	20.2868391758993	14.0044741715897	12.9642311403011	19.4565765174901	13.4843526559454	-0.528971619303578
Rnf122	3.20210238255386	2.99387274181774	1.64758519665761	1.98721791201696	3.0979875621858	1.81740155433729	-0.769454134164465
Rnf123	3.20210238255386	3.79819676200758	2.56291030591184	1	3.50014957228072	1.78145515295592	-0.974360409259506
Rnf125	9.78670728188998	12.3776529773659	8.3294584942135	12.1125663208653	11.0821801296279	10.2210124075394	-0.11670361730101
Rnf126	28.5032212080851	30.1174660893307	10.4347062454982	8.23275992121311	29.3103436487079	9.33373308335567	-1.65088376671098
Rnf128	9.92200738256127	10.3668429268913	12.0822914421558	15.0460784766998	10.1444251547263	13.5641849594278	0.419115246536579
Rnf13	21.8284162416348	23.280711917717	49.1529583669522	44.948976581336	22.5545640796759	47.0509674741441	1.06080498549576
Rnf130	12.3123091610874	10.8583742725628	13.0891490623355	14.2890430816458	11.5853417168251	13.6890960719906	0.24072658667489
Rnf135	11.18480832216	11.0371129437161	5.40041814459996	7.66498337492255	11.1109606329381	6.53270075976126	-0.76623209330564
Rnf138	121.048490067247	114.750226880417	128.420112828369	135.698594563444	117.899358473832	132.059353695906	0.163630622271894
Rnf139	13.3496099329006	12.6010763163075	20.777879980071	28.6727155876733	12.9753431246041	24.7252977838721	0.930215206233684
Rnf14	58.0888432215405	62.4691655680776	44.8509303534573	42.8671292449373	60.2790043948091	43.8590297991973	-0.458781690026761
Rnf141	12.7182094631013	13.8969316821689	8.87865355976603	6.81331855548672	13.3075705726351	7.84598605762637	-0.762220540325629
Rnf144a	1.03730077181322	1.38522470143806	1.09839013110508	1.13555309258112	1.21126273662564	1.1169716118431	-0.116919316119251
Rnf144b	1	1.20648603028476	1.55605268573219	2.27110618516224	1.10324301514238	1.91357943544722	0.794523177260251
Rnf145	36.3055270134628	39.5459309926672	18.0319046523083	16.2762609936627	37.925729003065	17.1540828229855	-1.1446249206116
Rnf146	12.4927092953158	13.8969316821689	5.9496132101525	5.6777654629056	13.1948204887423	5.81368933652905	-1.18244583739085
Rnf149	56.4201419799279	51.9682686378214	67.4594605520368	70.0257740425023	54.1942053088746	68.7426172972696	0.343066181430394
Rnf157	1.93930144295516	2.14486405383957	1.83065021850846	1.51407079010816	2.04208274839737	1.67236050430831	-0.288155450513829
Rnf165	3.38250251678225	2.63639539951114	1.55605268573219	1.13555309258112	3.0094489581467	1.34580288915666	-1.16103222464722
Rnf166	4.28450318792418	4.46846677883245	1.83065021850846	2.17647676078048	4.37648498337832	2.00356348964447	-1.12720439315821
Rnf167	112.750083892742	121.631665719819	83.2030524312095	67.4707795841948	117.19087480628	75.3369160077022	-0.637431355693248
Rnf168	8.88470661074805	10.5455815980446	14.3706042152914	13.5320076865917	9.71514410439631	13.9513059509415	0.522092875344911
Rnf169	13.079009731558	13.494769672074	19.4964248271151	20.3453262420784	13.286889701816	19.9208755345967	0.584277629231921
Rnf17	41.1312306040722	40.8417863585286	65.2626802898266	76.3659454760803	40.9865084813004	70.8143128829534	0.788891888834085
Rnf170	7.39640550336385	7.14954684613191	7.59719840681011	7.28646567739552	7.27297617474788	7.44183204210281	0.0331119797879356
Rnf180	2.30010171141193	1.74270204374465	1	1.23018251696288	2.02140187757829	1.11509125848144	-0.858194389961071
Rnf181	105.62427859072	100.897979866037	120.822914421558	106.741990702625	103.261129228379	113.782452562092	0.139980803417778
Rnf182	1	1	1.73911770758304	3.50128870212512	1	2.62020320485408	1.38967870155934
Rnf185	46.4981345973667	48.0360178724488	43.6610077114268	40.596023059775	47.2670762349077	42.1285153856009	-0.166038551686785
Rnf187	207.595454463316	210.911631960891	72.5852811638605	75.6089100810262	209.253543212104	74.0970956224433	-1.49776315204166
Rnf19a	18.4008136912954	20.2868391758993	18.39803469601	18.0742200569161	19.3438264335974	18.2361273764631	-0.0850738135371358
Rnf19b	18.8518140268664	22.2082798907973	30.0226635835388	35.48603414316	20.5300469588318	32.7543488633494	0.673949541644332
Rnf2	145.808408490094	144.2867922885	165.673844775016	196.450685016534	145.047600389297	181.062264895775	0.319959477846719
Rnf20	28.6385213087564	29.5365654080825	35.7892117718404	38.3249168746128	29.0875433584194	37.0570643232266	0.349347138823012
Rnf207	1	1.07243202691979	1	1	1.03621601345989	1	-0.0513247839724553
Rnf208	1.39810104027	1.51927870480303	1.55605268573219	1.51407079010816	1.45868987253651	1.53506173792018	0.0736234908254352
Rnf214	7.30620543624966	8.31134820862835	3.93589796979319	3.59591812650688	7.80877682243901	3.76590804815003	-1.05209880610311
Rnf215	3.47270258389644	2.59171073172282	2.01371524035931	1.4194413657264	3.03220665780963	1.71657830304285	-0.820832414234009
Rnf216	28.007120838957	31.2345827840388	28.9242734524337	30.754562924072	29.6208518114979	29.8394181882528	0.0106062770338076
Rnf217	1	1	1	1.23018251696288	1	1.11509125848144	0.157161784379703
Rnf219	19.2126142953232	18.4994524643663	13.0891490623355	12.3964545940106	18.8560333798448	12.742801828173	-0.565343692061884
Rnf220	66.8833497651744	64.9268222964354	63.5235625822436	55.7367309608566	65.9050860308049	59.6301467715501	-0.144347917502605
Rnf24	2.97660221476838	2.72576473508779	3.75283294794234	2.74425330707104	2.85118347492809	3.24854312750669	0.188231978131059
Rnf25	8.79450654363385	8.75819488651159	7.68873091773553	4.82610064346976	8.77635071507272	6.25741578060265	-0.488054210357215
Rnf26	19.57341456378	20.108100504746	10.0685762017965	9.74683071132127	19.840757534263	9.9077034565589	-1.00184451627641
Rnf31	12.1770090604161	12.7351303196725	7.50566589588469	7.66498337492255	12.4560696900443	7.58532463540362	-0.715566090120483
Rnf32	2.93150218121128	2.41297206056952	4.48509303534573	3.02814158021632	2.6722371208904	3.75661730778102	0.491386122966922
Rnf34	55.9240416107999	49.7787199161935	46.0408529954878	45.8952708251536	52.8513807634967	45.9680619103207	-0.201309322063402
Rnf38	22.6402168456625	23.0126039109871	25.2629730154168	31.5115983191261	22.8264103783248	28.3872856672714	0.314540905236798
Rnf39	3.06680228188257	2.72576473508779	1	1	2.89628350848518	1	-1.53420283041362
Rnf4	376.946080470214	377.987604821437	407.502738639983	393.185258306213	377.466842645825	400.343998473098	0.084890257906995
Rnf40	31.3445233221822	33.2453928345134	23.4323227969083	23.2788383979129	32.2949580783478	23.3555805974106	-0.467541637880735
Rnf41	25.4815189597596	24.3084592768485	13.7298766388135	12.1125663208653	24.8949891183041	12.9212214798394	-0.946112926249965
Rnf44	32.9230244966806	31.681429461922	42.4710850693963	56.2098780827654	32.3022269793013	49.3404815760808	0.611138166197592
Rnf5	39.3272292617883	34.7646715393164	19.038762272488	20.3453262420784	37.0459504005524	19.6920442572832	-0.911702958900218
Rnf6	37.4781278859473	37.5351209421925	27.3682207667015	38.7034345721398	37.5066244140699	33.0358276694206	-0.183113936679323
Rnf7	221.892165100916	225.34477965652	293.636295048757	291.174738822675	223.618472378718	292.405516935716	0.386931162124922
Rnf8	28.5934212751993	29.9834120859657	21.2355425346981	21.9540264565683	29.2884166805825	21.5947844956332	-0.439647284547547
Rnft1	39.9135296980306	36.5967429186377	57.2078193283894	66.9030030379043	38.2551363083341	62.0554111831468	0.69790355411777
Rnft2	1.53340114094129	1	1	1	1.26670057047064	1	-0.341075532726071
Rngtt	25.1658187248599	25.5149453071333	27.2766882557761	29.9028981046361	25.3403820159966	28.5897931802061	0.174061909663966
Rnh1	87.5842651678817	87.7160028684809	64.5304202024232	51.0998891661504	87.6501340181813	57.8151546842868	-0.600308590973968
Rnls	1.98440147651225	1.8320713793213	3.02057286053896	3.59591812650688	1.90823642791678	3.30824549352292	0.793826365534762
Rnmt	120.101389362548	119.75490967271	191.57754536691	183.959600998141	119.928149517629	187.768573182526	0.646785291725743
Rnmtl1	38.8311288926602	36.2839502441195	28.0089483431794	20.1560673933149	37.5575395683899	24.0825078682472	-0.64111691656368
Rnpc3	40.0037297651447	39.0543996469956	73.4090737621893	75.5142806566444	39.5290647060702	74.4616772094168	0.913584292415524
Rnpep	28.1424209396283	29.4471960725058	15.9266569010236	12.6803428671558	28.7948085060671	14.3034998840897	-1.00944052843515
Rnpepl1	3.24720241611096	2.72576473508779	1	1.23018251696288	2.98648357559938	1.11509125848144	-1.42128600320717
Rnps1	349.480160033942	360.247791709472	272.492285024984	252.282045401772	354.863975871707	262.387165213378	-0.435568974587774
Robo1	6.26890466443644	5.31747546681061	46.956178104742	54.1280307463667	5.79319006562352	50.5421044255543	3.12505583164338
Robo3	2.57070191275451	3.48540408748931	3.02057286053896	3.3120298533616	3.02805300012191	3.16630135695028	0.0644081153440914
Robo4	2.61580194631161	2.77044940287612	2.74597532776269	1.51407079010816	2.69312567459386	2.13002305893542	-0.338412506030567
Rock1	32.6975243288951	36.7307969220027	69.9308383470232	82.9900051828035	34.7141606254489	76.4604217649133	1.13918887020454
Rock2	25.9776193288877	22.5657572331039	37.8944595231251	43.8134234887549	24.2716882809958	40.85394150594	0.75120081097548
Rod1	33.8701252013796	39.3225076537255	52.9973238258199	57.2508017509648	36.5963164275526	55.1240627883923	0.59098377985758
Rogdi	28.7287213758706	28.7322413878926	19.9540873817422	18.7366260275885	28.7304813818816	19.3453567046653	-0.570594835007657
Rom1	1.3079009731558	1.29585536586141	1	1.23018251696288	1.30187816950861	1.11509125848144	-0.223432662227098
Romo1	23.4971174832474	24.8446752903084	41.0065648945895	43.6241646399913	24.1708963867779	42.3153647672904	0.807910626047613
Ror2	1	1	1	1	1	1	0
Rora	1	1	1.00685762017965	1	1	1.00342881008983	0.00493826595455941
Rp2h	11.3201084228313	13.7628776788039	17.7573071195321	19.2097731494973	12.5414930508176	18.4835401345147	0.559531991594364
Rp9	26.609019798687	25.6936839782866	11.3500313547525	12.4910840183923	26.1513518884868	11.9205576865724	-1.13343379636547
Rpa1	267.533399060697	279.50259701597	159.632699053938	157.179473898103	273.517998038334	158.406086476021	-0.788007998888586
Rpa2	166.464223859244	165.377955484589	152.493163201755	138.15895959737	165.921089671916	145.326061399562	-0.191203828628074
Rpa3	29.2699217785557	29.4025114047175	89.152665641362	110.621797102277	29.3362165916366	99.8872313718197	1.76761744673556
Rpain	29.3601218456699	30.8771054417322	63.9812251368707	62.6446789407251	30.1186136437011	63.3129520387979	1.0718452999834
Rpap1	59.4869442618105	63.5862822627857	36.6130043701692	29.4297509827273	61.5366132622981	33.0213776764483	-0.898044733671723
Rpap2	26.1580194631161	26.2745846595348	23.4323227969083	29.5243804071091	26.2163020613254	26.4783516020087	0.0143491099418167
Rpap3	41.2665307047435	43.9697131037113	36.0638093046167	33.120298533616	42.6181219042274	34.5920539191163	-0.301026340887804
Rpe	53.8945401007305	53.4428626748361	61.875977385586	66.4298559159955	53.6687013877833	64.1529166507907	0.257433877658786
Rpf1	98.9494736242701	99.5127551645986	136.658038811657	143.931354484657	99.2311143944343	140.294696648157	0.499596013285602
Rpf2	109.81858171153	117.565360951082	214.552205609192	244.806320875613	113.691971331306	229.679263242402	1.01449022985395
Rpgr	12.8084095302155	11.6626982927527	12.9976165514101	15.8977432961357	12.2355539114841	14.4476799237729	0.239758421948646
Rpgrip1	1	1.60864804037968	1.37298766388135	2.64962388268928	1.30432402018984	2.01130577328531	0.624830118863273
Rpgrip1l	2.84130211409709	3.03855740960606	4.759690568122	6.05628316043264	2.93992976185158	5.40798686427732	0.879309959486542
Rph3a	1	1.02774735913146	1.1899226420305	1	1.01387367956573	1.09496132101525	0.111001992773205
Rpia	1	1	3.02057286053896	2.74425330707104	1	2.882413083805	1.52727710555127
Rpl10	1870.56899181414	1828.76471390497	2611.51406921324	2529.06599602692	1849.66685285955	2570.29003262008	0.474665715432725
Rpl10a	815.138006510965	811.607621039337	673.496215389263	627.582342499832	813.372813775151	650.539278944547	-0.322280602743815
Rpl10l	24.9854185906316	26.3639539951114	56.7501567737623	52.9924776537856	25.6746862928715	54.8713172137739	1.0957055598219
Rpl11	976.956926913828	968.495489644144	1480.26376668594	1526.8457623997	972.726208278986	1503.55476454282	0.628271722549979
Rpl12	734.13834624242	729.343147641032	860.588667720827	860.84387360087	731.740746941726	860.716270660849	0.234205143773874
Rpl13	2099.54186218352	2118.09793783437	1630.10248707086	1355.0933571468	2108.81990000894	1492.59792210883	-0.498610306785697
Rpl13a	1303.48116986721	1313.19301696328	1549.37081243464	1490.79195171025	1308.33709341524	1520.08138207244	0.216414265193706
Rpl14	1238.71752167922	1263.45898171487	1607.31089185043	1622.42148102527	1251.08825169705	1614.86618643785	0.368231062301225
Rpl15	1823.57475684765	1828.04975922035	2508.72305944399	2377.18576989419	1825.812258034	2442.95441466909	0.420088517681741
Rpl17	673.118000839668	672.951096892166	1121.91398641291	1248.16210759541	673.034548865917	1185.03804700416	0.816180909566166
Rpl18	988.547635538002	961.345942798013	1112.39460527667	971.654929551911	974.946789168007	1042.02476741429	0.0959941823501538
Rpl18a	1663.06373741794	1637.73775910988	1590.19431230737	1343.83245564537	1650.40074826391	1467.01338397637	-0.169934347246199
Rpl19	2569.07831154646	2560.43146427099	3126.10984563597	2866.79841164542	2564.75488790872	2996.45412864069	0.224435333594521
Rpl21	889.868762115074	907.411548777505	1671.01751945452	1936.02339342643	898.64015544629	1803.52045644047	1.00500035221634
Rpl22	285.66361255065	282.630523761152	573.542713458701	731.674709319768	284.147068155901	652.608711389234	1.19958041580135
Rpl22l1	78.5191584229053	87.8053722040576	201.829186590558	267.044235605327	83.1622653134814	234.436711097942	1.4951975406923
Rpl23	1250.30823030339	1240.58043180725	2471.74392503012	3066.65575593969	1245.44433105532	2769.19984048491	1.15280863281197
Rpl23a	1371.89792077332	1375.70686719915	2722.54300496578	2810.39927471389	1373.80239398623	2766.47113983984	1.00987236985755
Rpl24	621.027462081221	630.009131147587	1107.36031717577	1258.85523255055	625.518296614404	1183.10777486316	0.919457512132739
Rpl27	1001.53644520245	1002.76862983779	1734.17495199306	1908.01308380943	1002.15253752012	1821.09401790125	0.86170328878673
Rpl27a	948.318405605072	963.624860855217	1321.45486023033	1329.44878313935	955.971633230144	1325.45182168484	0.471444516689997
Rpl28	481.352658154893	479.332431365357	463.062972771715	436.904052370586	480.342544760125	449.98351257115	-0.0941914542412636
Rpl29	547.965407718725	537.154391483448	440.729040105912	397.065064705865	542.559899601086	418.897052405888	-0.373186689879676
Rpl3	2402.56898765365	2380.66504575856	2269.73167341771	2062.63756324922	2391.61701670611	2166.18461833347	-0.142830175667074
Rpl30	6.22380463087934	6.3899074937304	10.4347062454982	13.0588605646829	6.30685606230487	11.7467834050905	0.897272848064981
Rpl31	730.395043457181	742.748547977529	1329.87585123547	1502.14748263606	736.571795717355	1416.01166693576	0.942935091500955
Rpl32	693.27771583969	725.813058885754	1128.04666464491	1191.57371181512	709.545387362722	1159.81018823002	0.708921839675236
Rpl34	11.9064088590735	10.322158259103	14.919799280844	16.4655198424262	11.1142835590882	15.6926595616351	0.497674924799298
Rpl34-ps1	1.21770090604161	1	2.379845284061	1.70332963887168	1.10885045302081	2.04158746146634	0.880626566714563
Rpl35	690.075613457136	693.908206084891	1258.20589518086	1420.00914227269	691.991909771013	1339.10751872678	0.952444725010212
Rpl35a	591.035939765752	590.239776815978	1407.86155054393	1755.56508113041	590.637858290865	1581.71331583717	1.42114239888126
Rpl36	338.611051946682	331.649604324944	488.600543319908	479.298034493614	335.130328135813	483.949288906761	0.530133629865098
Rpl36a	231.13767198012	233.432704526207	594.320593438772	764.416490155857	232.285188253164	679.368541797314	1.5482972525577
Rpl36al	223.6961664432	229.902615770929	493.817896442657	605.155168921355	226.799391107064	549.486532682006	1.27666735566695
Rpl37	393.993893154797	400.419308051176	852.442274248465	1054.7395641591	397.206600602986	953.59091920378	1.26348090032767
Rpl37a	774.36757617535	798.380959373993	1574.4507204282	1941.13338234304	786.374267774672	1757.79205138562	1.16047638945937
Rpl38	376.314680000415	390.946158480051	824.158728372509	1048.30476330114	383.630419240233	936.231745836823	1.28714856428744
Rpl39	270.510001275466	275.704400253962	695.73861554414	963.422169630698	273.107200764714	829.580392587419	1.60291444316073
Rpl39l	26.3835196309016	29.0003493946226	108.466025446626	122.923622271906	27.6919345127621	115.694823859266	2.06278657365449
Rpl3l	2.93150218121128	3.03855740960606	1.00685762017965	1	2.98502979540867	1.00342881008983	-1.57280706602926
Rpl4	2431.65850929798	2406.67152241137	2855.63127585135	2733.46555269152	2419.16501585467	2794.54841427143	0.20810598759642
Rpl41	1766.79381459926	1808.43319006128	4094.61534373787	4728.06455981025	1787.61350233027	4411.33995177406	1.30318209639149
Rpl5	1849.91317644499	1844.44903229867	2728.21802064316	3050.66338321918	1847.18110437183	2889.44070193117	0.645464942409122
Rpl6	1755.38350610932	1740.28907168408	2324.10198490742	2248.86827043252	1747.8362888967	2286.48512766997	0.387561474115165
Rpl7	2122.63307936475	2095.3981265979	3467.70917640965	3747.60909379084	2109.01560298133	3607.65913510025	0.774493265340487
Rpl7a	1113.65512862539	1099.19814292499	1147.63462198295	1041.01829762374	1106.42663577519	1094.32645980335	-0.0158646054523501
Rpl7l1	225.455067751926	221.457213558936	232.675642772425	221.5274824777	223.456140655431	227.101562625063	0.0233459418190254
Rpl8	1727.73718553882	1686.44404699915	1090.51833516549	892.733989617523	1707.09061626898	991.626162391507	-0.78367140182025
Rpl9	1180.85417862546	1153.44532962002	2332.43144340163	2469.54408809079	1167.14975412274	2400.98776574621	1.04063837073762
Rplp0	2406.53779060668	2392.46179805468	4188.52769994736	3582.57537766905	2399.49979433068	3885.5515388082	0.695385708677955
Rplp1	1084.11460664549	1071.44896422844	1788.36219846091	1792.37592721492	1077.78178543697	1790.36906283791	0.732191901774641
Rplp2	454.292638020635	454.577125410625	744.067781312764	766.876855189783	454.43488171563	755.472318251273	0.733305315515354
Rpn1	180.219734094158	178.649301817721	103.614802367579	90.1818414358172	179.43451795594	96.898321901698	-0.888913863126842
Rpn2	176.341131208248	184.413623962415	113.317248525674	109.959391131605	180.377377585332	111.638319828639	-0.692186094323667
Rpp14	57.9986431544263	52.6385386546462	68.374785661291	60.3735727555628	55.3185909045363	64.3741792084269	0.218717724374315
Rpp21	22.9108170470051	22.8338652398338	40.6404348508878	42.0154644255014	22.8723411434195	41.3279496381946	0.853513747323323
Rpp25	18.8969140604235	21.1805325316658	5.49195065552538	6.52943028234144	20.0387232960447	6.01069046893341	-1.73718796173474
Rpp30	73.9640550336385	75.1596112199617	159.358101521161	184.338118695668	74.5618331268001	171.848110108415	1.20462475116058
Rpp38	11.5456085906167	11.975490967271	20.9609450019219	22.3325441540953	11.7605497789439	21.6467445780086	0.880194572024052
Rpp40	51.774838523547	48.2594412113904	84.5760400950909	74.094839290918	50.0171398674687	79.3354396930044	0.665542909652257
Rpph1	7.80230580537773	7.64107819180348	32.0363788238981	35.6752929919235	7.7216919985906	33.8558359079108	2.13241562555371
Rprd1a	49.0688365101212	48.3934952147554	57.5739493720911	57.53469002411	48.7311658624383	57.5543196981006	0.240079474347647
Rprd1b	21.6029160738493	19.4825151557095	19.2218272943388	24.035873792967	20.5427156147794	21.6288505436529	0.0743300866426173
Rprd2	21.6931161409635	21.2699018672424	21.8762701111761	25.4553151586934	21.481509004103	23.6657926349348	0.139707901479113
Rprl3	1.75890130872677	2.54702606393449	9.24478360346773	10.6931249551389	2.15296368633063	9.9689542793033	2.21111819110173
Rps10	582.331633289232	601.053466420752	744.433911356465	702.812734883331	591.692549854992	723.623323119898	0.290391178367789
Rps11	1457.22718426335	1310.86941423829	2263.14133263108	2688.32731726142	1384.04829925082	2475.73432494625	0.838962215216492
Rps12	743.744653390081	727.555760929499	1176.46736292446	1201.69906022397	735.65020715979	1189.08321157422	0.692757827583261
Rps13	990.622237081628	999.327910418088	1663.14572351494	1830.13306754324	994.975073749858	1746.63939552909	0.811849497081809
Rps14	1271.73074624301	1278.56239942733	2541.76629588807	2651.80035945006	1275.14657283517	2596.78332766907	1.02606255392485
Rps15	565.870121040892	573.527711063144	707.271711920744	649.063221834491	569.698916052018	678.167466877617	0.251441915660992
Rps15a	422.632414463553	429.687765452528	1093.90503806973	1443.57186894375	426.16008995804	1268.73845350674	1.57392729706335
Rps16	1153.20785805496	1137.62695722295	1877.33179908043	1829.56529099695	1145.41740763896	1853.44854503869	0.694338629685701
Rps17	612.368255638259	630.902824503353	1304.33828068728	1457.95554144978	621.635540070806	1381.14691106853	1.15172589283311
Rps18	1330.94709030348	1334.32886482716	2138.10792270696	1979.07978152013	1332.63797756532	2058.59385211354	0.627374309919972
Rps19	1001.98744553802	992.580525582051	1831.29094608494	1721.02534123107	997.283985560034	1776.158143658	0.832683751943129
Rps19-ps3	1	1	1	1	1	1	0
Rps19bp1	75.6778563088082	74.9808725488084	62.1505749183622	53.5602542000761	75.3293644288083	57.8554145592192	-0.380760372769114
Rps2	2750.786346748	2690.77664020953	1979.29901625135	1659.98936250483	2720.78149347877	1819.64418937809	-0.58036472262771
Rps20	590.224139161724	589.971668809248	1088.23002239235	1160.25137234476	590.097903985486	1124.24069736856	0.92992470730665
Rps21	250.169886141215	251.261886973748	506.266317928515	647.170633346856	250.715886557482	576.718475637686	1.20181382590008
Rps23	423.489315101138	430.134612130411	947.453020589054	1104.04149426199	426.811963615775	1025.74725742552	1.26500277601191
Rps24	805.441499296189	799.319337397548	1635.77750274823	1950.21780708369	802.380418346869	1792.99765491596	1.16001529797589
Rps25	682.453707785987	691.137756682014	1466.99155260175	1684.87690111724	686.795732234001	1575.9342268595	1.19825434423949
Rps26	677.808404329606	688.05451460462	1452.25481834276	1588.63877652099	682.931459467113	1520.44679743187	1.1546826365434
Rps27	3.56290265101064	4.0216201009492	6.31574325385419	6.1509125848144	3.79226137597992	6.23332791933429	0.716944207942288
Rps27a	1707.03627013611	1702.88800474526	3625.2366277123	4248.48263704349	1704.96213744068	3936.8596323779	1.20730557324551
